"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Togo","TGO","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.44631","16.64299","22.45333","16.31129","17.5665","","","8.4713","8.58103","8.23023","","9.00813","10.419","2.43011","2.35112","3.61765","","","","","",
"Togo","TGO","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5438995361328","24.9436893463135","32.9900398254395","23.5085506439209","36.221248626709","","","33.9758987426758","34.126148223877","35.4508209228516","","37.7374382019043","35.8539695739746","31.9367294311523","38.4686508178711","47.6890983581543","46.4995307922363","45.2912101745605","44.8663711547852","44.3971405029297","",
"Togo","TGO","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.66","21.68","39.17","41.43","30.61","26.48","20.22","26","24.1","24.98","28.75","29.95","43.83","42.12","48.88","49.55","44.02","56.57","74.41","68.33","66.07","66.12","83.48","85.01","86.33","","","",
"Togo","TGO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.172749996185303","","0.164279997348785","","0.196140006184578","","","","","","","","","",
"Togo","TGO","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1365.37841285184","","","","5689.81018133905","5742.44420074522","","","","12126.2521781154","","","","","","","","","","694.943929951643","","","",
"Togo","TGO","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","645095.166147879","1473436.9160616","310194.846238426","781512.311673741","585743.913689704","760515.775958476","456961.159009496","670808.288575346","2192142.28675398","2674210.78522935","7155085.47412854","5189772.2707613","4704035.43744102","4709825.58986813","1647149.254194","","","","384804.414038735","115018.021855853","182245.995067925","2306009.53308543","","","","","","",
"Thailand","THA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.8905585069077","26.3273811986063","27.4714693102885","26.2691543383752","22.675019725493","22.8279966220769","22.1168972727133","22.6346872878993","23.9066341605138","24.1513108893661","25.0936013520498","23.7003328685051","23.5390515600755","27.6672246075319","24.7789887523155","21.7877753602691","",
"Thailand","THA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32476133496","33496237117","30052693750","37178171050","36110002734","37172472909","37049818615","38435812608","38815027519","39026187937","43933574126","44752860071","40141556044","45837990484","49287590790","44864080341","",
"Thailand","THA","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.30023","73.06902","","84.7692","","111.89943","","203.54806","","160.81646","","142.95413","","224.86482","","167.55436","","","191.26592","240.69152","319.77065","296.93767","","","","","","",
"Thailand","THA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.935401916504","72.7536697387695","","167.72395324707","","279.505645751953","","280.8056640625","","312.707458496094","","321.336334228516","","325.564361572266","","530.890991210938","","776.842590332031","945.325317382812","847.085571289062","1183.14270019531","1320.63049316406","1718.45617675781","1749.91906738281","2023.83056640625","1699.05920410156","","",
"Thailand","THA","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","13","26","40","48","49","55","60","68","78","43","73","80","67","110","150","145","203","246","479","738","561","534","615","802","819","891","1040","945","902","1025","1214","927","1020","1572","1006","1029","1098","979","904","865","863","867","","",
"Thailand","THA","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","202","306","331","512","619","652","634","814","1041","1381","1867","1907","1906","2353","2816","3387","4355","5148","4592","4438","4488","4798","3874","4329","4554","5449","5221","5873","5839","4832","723","2997","5726","5832","6924","7138","6722","6886","7245","7307","6662","7375","","",
"Thailand","THA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","848","995.07","1179.17","1306.66","1667.73","1791.16","2144.38","2332.5","2744.93","3612.98","4419.72","4717.46","5457.17","6010.38","6751.11","7223.06","7553.29","7545.89","8125.58","8509.88","9542.97","10924.71","12604.82","13467.89","13963.09","","","",
"Thailand","THA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.119180001318455","0.102140001952648","","0.248359993100166","0.244709998369217","0.252310007810593","0.23055000603199","0.245340004563332","0.23827999830246","0.218889996409416","0.232710003852844","0.200800001621246","0.203309997916222","0.234549999237061","","0.361460000276566","","0.441639989614487","0.479880005121231","0.616089999675751","0.778289973735809","1.00165998935699","1.11373996734619","1.14316999912262","1.32818996906281","1.20972001552582","","",
"Thailand","THA","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","39128.0257755091","37778.4266993273","152433.079457026","78469.9553806022","317305.670015957","77505.6128886461","","2076820.94359891","9399875.41728353","2644844.56812488","4104751.59535662","599221.690281315","25131357.4603979","44113768.1025976","7105512.32043221","19453560.8638876","8659875.2503123","8853386.1130835","7356202.17596297","7512109.3829344","14297576.0819285","16800000","46360000","54120000","100800000","64150000.0000001","35430000","56940000","104830764.952854","62000822.1152309","56715882.257821","84671391.1682498","69126566.6120386","101457141.199117","163002536.789359","197484718.923094","225348106.860383","275538348.110188","264794464.247813","325466343.107787",
"Thailand","THA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","12512715.4425023","12597975.6556509","16568543.8584047","19772184.9932763","22380195.2225809","29794599.0774576","36912392.684586","37086769.4076071","43478041.5095042","49512302.6995876","45510139.949999","47556873.7773523","64434863.5627527","88239301.8382905","127879801.150176","170450253.451322","206119004.671978","280564850.07544","426961109.685108","451506716.677248","629821109.05553","716767861.360035","803954544.080159","513914898.085658","583377970.013996","709870581.501535","823264729.692209","1103909310.05489","1267697584.60765","1583825523.4514","1676210000","2046760000","2288640000","2567130000","2247540000","3080540000","3121260000","3609708797.95657","4593395978.54861","3970840948.34167","4121492145.40461","3979483476.26846","4280771966.99962","5274352965.46939","5311900977.69449","4503700128.34422","5581121899.71297","5530413569.67343","6032130804.86826",
"Tajikistan","TJK","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.786721545945","14.4773689201353","4.17841934111414","4.52885647845312","1.04642371011944","0.408284648961987","1.62712759033372","",
"Tajikistan","TJK","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42447877","23657211","7128213","7874133","1554883","734896","3026694","",
"Tajikistan","TJK","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tajikistan","TJK","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tajikistan","TJK","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","24","35","30","23","37","38","45","83","39","30","32","30","26","","","11","7","4","3","2","","","","","","1","","","","",
"Tajikistan","TJK","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169","30","141","51","9","5","7","1","","1","2","6","","","","1","3","1","3","2","","1","","","","1","8","","","",
"Tajikistan","TJK","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.66","43.94","33.31","51.54","34.22","33.09","42.62","32.72","40.65","33.19","30.33","32.13","32.79","23.55","41.34","40.86","47.19","63.34","37.48","58.96","49.13","56.9","58.53","84.25","111.68","","","",
